"No.","Time","Source","Destination","Protocol","Length","Info"
"327","0.821527447","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"328","0.821527477","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"329","0.821581559","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"331","0.824196727","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"332","0.824290574","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"333","0.824290644","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"334","0.833365560","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"335","0.833365961","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"336","0.833365991","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"337","0.833366011","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"338","0.833366031","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"339","0.833733542","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"340","0.833733642","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"342","0.869699116","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"343","0.870934409","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"344","0.878358506","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"345","0.878358886","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"346","0.878358906","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"347","0.878436172","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"348","0.878436202","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"349","0.878482509","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"350","0.878482529","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"351","0.878518046","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"352","0.878548924","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"353","0.878582417","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"354","0.878582437","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"356","0.878620829","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"357","0.878656386","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"358","0.878689158","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"359","0.878836810","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"360","0.878836921","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"361","0.878912513","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"362","0.878912573","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"364","0.881504838","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"365","0.890872294","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"366","0.890872785","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"367","0.890872805","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"368","0.890951844","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"369","0.890951874","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"370","0.891008190","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"371","0.891008250","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"372","0.891061650","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"373","0.891061710","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"374","0.891117786","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"375","0.891117806","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"376","0.891175865","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"377","0.891175885","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"378","0.891236579","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"379","0.891236599","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"380","0.891384247","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"381","0.891999694","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"382","0.891999764","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"383","0.892062903","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
