"No.","Time","Source","Destination","Protocol","Length","Info"
"18455","118.631238542","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18456","118.631252077","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18457","118.641854593","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18458","118.641894438","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18459","118.641904196","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18460","118.641913223","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18461","118.641921158","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18462","118.641929604","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18463","118.641976372","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18464","118.641985990","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18465","118.641995698","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18466","118.642039170","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18467","118.642049629","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18468","118.642058656","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18469","118.642089394","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18470","118.642101296","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18471","118.642178271","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18472","118.642202556","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18473","118.649400374","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18474","118.649442744","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18475","118.649455097","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18476","118.649464144","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18477","118.649525269","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18478","118.649595330","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18479","118.649612202","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18480","118.649681882","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18481","118.649692973","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18482","118.649719794","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18483","118.649733108","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18484","118.652423681","172.217.22.35","10.0.2.15","QUIC","162","Protected Payload (KP0)"
"18485","118.652860536","172.217.22.35","10.0.2.15","QUIC","71","Protected Payload (KP0)"
